ProvinceName,ProvinceID,ProvinceCode,DistrictName,DistrictCode,DistrictID,WardName,Code,WardCode
Thái Nguyên,244,,Huyện Võ Nhai,1205,2051,Xã Lâu Thượng,6,120506
Thái Nguyên,244,,Huyện Võ Nhai,1205,2051,Xã Tràng Xá,14,120514
Thái Nguyên,244,,Huyện Võ Nhai,1205,2051,Xã Phương Giao,10,120510
Thái Nguyên,244,,Huyện Võ Nhai,1205,2051,Xã Liên Minh,7,120507
Thái Nguyên,244,,Huyện Võ Nhai,1205,2051,Xã Dân Tiến,4,120504
Thái Nguyên,244,,Huyện Võ Nhai,1205,2051,Xã Bình Long,2,120502
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Thị trấn Hùng Sơn,1,120601
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Thị trấn Quân Chu,2,120602
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã Phúc Lương,23,120623
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã Minh Tiến,15,120615
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã Yên Lãng,30,120630
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã Đức Lương,8,120608
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã Phú Cường,18,120618
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã Na Mao,17,120617
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã Phú Lạc,19,120619
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã Tân Linh,25,120625
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã Phú Thịnh,20,120620
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã Phục Linh,22,120622
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã Phú Xuyên,21,120621
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã Bản Ngoại,4,120604
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã Tiên Hội,27,120627
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã Cù Vân,7,120607
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã Hà Thượng,9,120609
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã La Bằng,13,120613
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã Hoàng Nông,10,120610
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã Khôi Kỳ,11,120611
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã An Khánh,3,120603
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã Tân Thái,26,120626
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã Bình Thuận,5,120605
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã Lục Ba,14,120614
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã Mỹ Yên,16,120616
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã Vạn Thọ,28,120628
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã Văn Yên,29,120629
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã Ký Phú,12,120612
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã Cát Nê,6,120606
Thái Nguyên,244,,Huyện Đại Từ,1206,1918,Xã Quân Chu,24,120624
Thái Nguyên,244,,Huyện Phổ Yên,1209,1990,Phường Bãi Bông,3,120903
Thái Nguyên,244,,Huyện Phổ Yên,1209,1990,Phường Bắc Sơn,2,120902
Thái Nguyên,244,,Huyện Phổ Yên,1209,1990,Phường Ba Hàng,1,120901
Thái Nguyên,244,,Huyện Phổ Yên,1209,1990,Xã Phúc Tân,10,120910
Thái Nguyên,244,,Huyện Phổ Yên,1209,1990,Xã Phúc Thuận,11,120911
Thái Nguyên,244,,Huyện Phổ Yên,1209,1990,Xã Hồng Tiến,7,120907
Thái Nguyên,244,,Huyện Phổ Yên,1209,1990,Xã Minh Đức,8,120908
Thái Nguyên,244,,Huyện Phổ Yên,1209,1990,Xã Đắc Sơn,5,120905
Thái Nguyên,244,,Huyện Phổ Yên,1209,1990,Phường Đồng Tiến,4,120904
Thái Nguyên,244,,Huyện Phổ Yên,1209,1990,Xã Thành Công,14,120914
Thái Nguyên,244,,Huyện Phổ Yên,1209,1990,Xã Tiên Phong,16,120916
Thái Nguyên,244,,Huyện Phổ Yên,1209,1990,Xã Vạn Phái,18,120918
Thái Nguyên,244,,Huyện Phổ Yên,1209,1990,Xã Nam Tiến,9,120909
Thái Nguyên,244,,Huyện Phổ Yên,1209,1990,Xã Tân Hương,12,120912
Thái Nguyên,244,,Huyện Phổ Yên,1209,1990,Xã Đông Cao,6,120906
Thái Nguyên,244,,Huyện Phổ Yên,1209,1990,Xã Trung Thành,17,120917
Thái Nguyên,244,,Huyện Phổ Yên,1209,1990,Xã Tân Phú,13,120913
Thái Nguyên,244,,Huyện Phổ Yên,1209,1990,Xã Thuận Thành,15,120915
Thái Nguyên,244,,Huyện Phú Bình,1208,1991,Thị trấn Hương Sơn,1,120801
Thái Nguyên,244,,Huyện Phú Bình,1208,1991,Xã Bàn Đạt,2,120802
Thái Nguyên,244,,Huyện Phú Bình,1208,1991,Xã Đồng Liên,6,120806
Thái Nguyên,244,,Huyện Phú Bình,1208,1991,Xã Tân Khánh,15,120815
Thái Nguyên,244,,Huyện Phú Bình,1208,1991,Xã Tân Kim,16,120816
Thái Nguyên,244,,Huyện Phú Bình,1208,1991,Xã Tân Thành,17,120817
Thái Nguyên,244,,Huyện Phú Bình,1208,1991,Xã Đào Xá,4,120804
Thái Nguyên,244,,Huyện Phú Bình,1208,1991,Xã Bảo Lý,3,120803
Thái Nguyên,244,,Huyện Phú Bình,1208,1991,Xã Thượng Đình,19,120819
Thái Nguyên,244,,Huyện Phú Bình,1208,1991,Xã Tân Hòa,14,120814
Thái Nguyên,244,,Huyện Phú Bình,1208,1991,Xã Nhã Lộng,12,120812
Thái Nguyên,244,,Huyện Phú Bình,1208,1991,Xã Điềm Thụy,5,120805
Thái Nguyên,244,,Huyện Phú Bình,1208,1991,Xã Xuân Phương,21,120821
Thái Nguyên,244,,Huyện Phú Bình,1208,1991,Xã Tân Đức,13,120813
Thái Nguyên,244,,Huyện Phú Bình,1208,1991,Xã Úc Kỳ,20,120820
Thái Nguyên,244,,Huyện Phú Bình,1208,1991,Xã Lương Phú,10,120810
Thái Nguyên,244,,Huyện Phú Bình,1208,1991,Xã Nga My,11,120811
Thái Nguyên,244,,Huyện Phú Bình,1208,1991,Xã Kha Sơn,9,120809
Thái Nguyên,244,,Huyện Phú Bình,1208,1991,Xã Thanh Ninh,18,120818
Thái Nguyên,244,,Huyện Phú Bình,1208,1991,Xã Dương Thành,7,120807
Thái Nguyên,244,,Huyện Phú Bình,1208,1991,Xã Hà Châu,8,120808
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Phường Hàm Rồng,10,280110
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Phường Đông Thọ,8,280108
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Phường Nam Ngạn,12,280112
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Phường Trường Thi,20,280120
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Phường Điện Biên,3,280103
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Phường Phú Sơn,14,280114
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Phường Lam Sơn,11,280111
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Phường Ba Đình,2,280102
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Phường Ngọc Trạo,13,280113
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Phường Đông Vệ,9,280109
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Phường Đông Sơn,7,280107
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Phường Tân Sơn,18,280118
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Phường Đông Cương,4,280104
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Phường Đông Hương,6,280106
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Phường Đông Hải,5,280105
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Phường Quảng Hưng,15,280115
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Phường Quảng Thắng,16,280116
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Phường Quảng Thành,17,280117
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Xã Thiệu Vân,37,280137
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Xã Thiệu Khánh,36,280136
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Xã Thiệu Dương,35,280135
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Phường Tào Xuyên,19,280119
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Xã Hoằng Lý,28,280128
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Xã Hoằng Long,27,280127
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Xã Hoằng Quang,29,280129
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Xã Hoằng Đại,26,280126
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Xã Hoằng Anh,25,280125
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Phường An Hoạch,1,280101
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Xã Đông Lĩnh,22,280122
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Xã Đông Vinh,24,280124
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Xã Đông Tân,23,280123
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Xã Đông Hưng,21,280121
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Xã Quảng Thịnh,34,280134
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Xã Quảng Đông,31,280131
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Xã Quảng Cát,30,280130
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Xã Quảng Phú,32,280132
Thanh Hóa,234,,Thành phố Thanh Hóa,2801,1616,Xã Quảng Tâm,33,280133
Thanh Hóa,234,,Thị xã Bỉm Sơn,2802,1876,Phường Bắc Sơn,2,280202
Thanh Hóa,234,,Thị xã Bỉm Sơn,2802,1876,Phường Ba Đình,1,280201
Thanh Hóa,234,,Thị xã Bỉm Sơn,2802,1876,Phường Lam Sơn,4,280204
Thanh Hóa,234,,Thị xã Bỉm Sơn,2802,1876,Phường Ngọc Trạo,5,280205
Thanh Hóa,234,,Thị xã Bỉm Sơn,2802,1876,Phường Đông Sơn,3,280203
Thanh Hóa,234,,Thị xã Bỉm Sơn,2802,1876,Phường Phú Sơn,6,280206
Thanh Hóa,234,,Thị xã Bỉm Sơn,2802,1876,Xã Quang Trung,8,280208
Thanh Hóa,234,,Thị xã Bỉm Sơn,2802,1876,Xã Hà Lan,7,280207
Thanh Hóa,234,,Thị xã Sầm Sơn,2803,1712,Phường Trung Sơn,3,280303
Thanh Hóa,234,,Thị xã Sầm Sơn,2803,1712,Phường Bắc Sơn,1,280301
Thanh Hóa,234,,Thị xã Sầm Sơn,2803,1712,Phường Trường Sơn,4,280304
Thanh Hóa,234,,Thị xã Sầm Sơn,2803,1712,Xã Quảng Cư,6,280306
Thanh Hóa,234,,Thị xã Sầm Sơn,2803,1712,Phường Quảng Tiến,2,280302
Thanh Hóa,234,,Thị xã Sầm Sơn,2803,1712,Xã Quảng Minh,9,280309
Thanh Hóa,234,,Thị xã Sầm Sơn,2803,1712,Xã Quảng Hùng,8,280308
Thanh Hóa,234,,Thị xã Sầm Sơn,2803,1712,Xã Quảng Thọ,10,280310
Thanh Hóa,234,,Thị xã Sầm Sơn,2803,1712,Xã Quảng Châu,5,280305
Thanh Hóa,234,,Thị xã Sầm Sơn,2803,1712,Xã Quảng Vinh,11,280311
Thanh Hóa,234,,Thị xã Sầm Sơn,2803,1712,Xã Quảng Đại,7,280307
Thanh Hóa,234,,Huyện Mường Lát,2806,1878,Thị trấn Mường Lát,1,280601
Thanh Hóa,234,,Huyện Mường Lát,2806,1878,Xã Tam Chung,7,280607
Thanh Hóa,234,,Huyện Mường Lát,2806,1878,Xã Tén Tằn,8,280608
Thanh Hóa,234,,Huyện Mường Lát,2806,1878,Xã Mường Lý,3,280603
Thanh Hóa,234,,Huyện Mường Lát,2806,1878,Xã Trung Lý,9,280609
Thanh Hóa,234,,Huyện Mường Lát,2806,1878,Xã Quang Chiểu,6,280606
Thanh Hóa,234,,Huyện Mường Lát,2806,1878,Xã Pù Nhi,5,280605
Thanh Hóa,234,,Huyện Mường Lát,2806,1878,Xã Nhi Sơn,4,280604
Thanh Hóa,234,,Huyện Mường Lát,2806,1878,Xã Mường Chanh,2,280602
Thanh Hóa,234,,Huyện Quan Hóa,2804,1879,Thị trấn Quan Hóa,1,280401
Thanh Hóa,234,,Huyện Quan Hóa,2804,1879,Xã Thành Sơn,13,280413
Thanh Hóa,234,,Huyện Quan Hóa,2804,1879,Xã Trung Sơn,16,280416
Thanh Hóa,234,,Huyện Quan Hóa,2804,1879,Xã Phú Thanh,11,280411
Thanh Hóa,234,,Huyện Quan Hóa,2804,1879,Xã Trung Thành,17,280417
Thanh Hóa,234,,Huyện Quan Hóa,2804,1879,Xã Phú Lệ,8,280408
Thanh Hóa,234,,Huyện Quan Hóa,2804,1879,Xã Phú Sơn,10,280410
Thanh Hóa,234,,Huyện Quan Hóa,2804,1879,Xã Phú Xuân,12,280412
Thanh Hóa,234,,Huyện Quan Hóa,2804,1879,Xã Thanh Xuân,14,280414
Thanh Hóa,234,,Huyện Quan Hóa,2804,1879,Xã Hiền Chung,2,280402
Thanh Hóa,234,,Huyện Quan Hóa,2804,1879,Xã Hiền Kiệt,3,280403
Thanh Hóa,234,,Huyện Quan Hóa,2804,1879,Xã Nam Tiến,6,280406
Thanh Hóa,234,,Huyện Quan Hóa,2804,1879,Xã Hồi Xuân,4,280404
Thanh Hóa,234,,Huyện Quan Hóa,2804,1879,Xã Thiên Phủ,15,280415
Thanh Hóa,234,,Huyện Quan Hóa,2804,1879,Xã Phú Nghiêm,9,280409
Thanh Hóa,234,,Huyện Quan Hóa,2804,1879,Xã Nam Xuân,7,280407
Thanh Hóa,234,,Huyện Quan Hóa,2804,1879,Xã Nam Động,5,280405
Thanh Hóa,234,,Huyện Quan Hóa,2804,1879,Xã Xuân Phú,18,280418
Thanh Hóa,234,,Huyện Bá Thước,2807,2070,Thị trấn Cành Nàng,1,280701
Thanh Hóa,234,,Huyện Bá Thước,2807,2070,Xã Điền Thượng,8,280708
Thanh Hóa,234,,Huyện Bá Thước,2807,2070,Xã Điền Hạ,5,280705
Thanh Hóa,234,,Huyện Bá Thước,2807,2070,Xã Điền Quang,7,280707
Thanh Hóa,234,,Huyện Bá Thước,2807,2070,Xã Điền Trung,9,280709
Thanh Hóa,234,,Huyện Bá Thước,2807,2070,Xã Thành Sơn,20,280720
Thanh Hóa,234,,Huyện Bá Thước,2807,2070,Xã Lương Ngoại,15,280715
Thanh Hóa,234,,Huyện Bá Thước,2807,2070,Xã Ái Thượng,2,280702
Thanh Hóa,234,,Huyện Bá Thước,2807,2070,Xã Lương Nội,16,280716
Thanh Hóa,234,,Huyện Bá Thước,2807,2070,Xã Điền Lư,6,280706
Thanh Hóa,234,,Huyện Bá Thước,2807,2070,Xã Lương Trung,17,280717
Thanh Hóa,234,,Huyện Bá Thước,2807,2070,Xã Lũng Niêm,14,280714
Thanh Hóa,234,,Huyện Bá Thước,2807,2070,Xã Lũng Cao,13,280713
Thanh Hóa,234,,Huyện Bá Thước,2807,2070,Xã Hạ Trung,10,280710
Thanh Hóa,234,,Huyện Bá Thước,2807,2070,Xã Cổ Lũng,4,280704
Thanh Hóa,234,,Huyện Bá Thước,2807,2070,Xã Thành Lâm,19,280719
Thanh Hóa,234,,Huyện Bá Thước,2807,2070,Xã Ban Công,3,280703
Thanh Hóa,234,,Huyện Bá Thước,2807,2070,Xã Kỳ Tân,11,280711
Thanh Hóa,234,,Huyện Bá Thước,2807,2070,Xã Văn Nho,23,280723
Thanh Hóa,234,,Huyện Bá Thước,2807,2070,Xã Thiết Ống,22,280722
Thanh Hóa,234,,Huyện Bá Thước,2807,2070,Xã Lâm Sa,12,280712
Thanh Hóa,234,,Huyện Bá Thước,2807,2070,Xã Thiết Kế,21,280721
Thanh Hóa,234,,Huyện Bá Thước,2807,2070,Xã Tân Lập,18,280718
Thanh Hóa,234,,Huyện Quan Sơn,2805,2000,Thị trấn Quan Sơn,1,280501
Thanh Hóa,234,,Huyện Quan Sơn,2805,2000,Xã Trung Xuân,13,280513
Thanh Hóa,234,,Huyện Quan Sơn,2805,2000,Xã Trung Thượng,11,280511
Thanh Hóa,234,,Huyện Quan Sơn,2805,2000,Xã Trung Tiến,12,280512
Thanh Hóa,234,,Huyện Quan Sơn,2805,2000,Xã Trung Hạ,10,280510
Thanh Hóa,234,,Huyện Quan Sơn,2805,2000,Xã Sơn Hà,5,280505
Thanh Hóa,234,,Huyện Quan Sơn,2805,2000,Xã Tam Thanh,9,280509
Thanh Hóa,234,,Huyện Quan Sơn,2805,2000,Xã Sơn Thủy,7,280507
Thanh Hóa,234,,Huyện Quan Sơn,2805,2000,Xã Na Mèo,3,280503
Thanh Hóa,234,,Huyện Quan Sơn,2805,2000,Xã Sơn Lư,6,280506
Thanh Hóa,234,,Huyện Quan Sơn,2805,2000,Xã Tam Lư,8,280508
Thanh Hóa,234,,Huyện Quan Sơn,2805,2000,Xã Sơn Điện,4,280504
Thanh Hóa,234,,Huyện Quan Sơn,2805,2000,Xã Mường Mìn,2,280502
Thanh Hóa,234,,Huyện Lang Chánh,2811,3216,Thị trấn Lang Chánh,1,281101
Thanh Hóa,234,,Huyện Lang Chánh,2811,3216,Xã Yên Khương,10,281110
Thanh Hóa,234,,Huyện Lang Chánh,2811,3216,Xã Yên Thắng,11,281111
Thanh Hóa,234,,Huyện Lang Chánh,2811,3216,Xã Trí Nang,9,281109
Thanh Hóa,234,,Huyện Lang Chánh,2811,3216,Xã Giao An,3,281103
Thanh Hóa,234,,Huyện Lang Chánh,2811,3216,Xã Giao Thiện,4,281104
Thanh Hóa,234,,Huyện Lang Chánh,2811,3216,Xã Tân Phúc,8,281108
Thanh Hóa,234,,Huyện Lang Chánh,2811,3216,Xã Tam Văn,7,281107
Thanh Hóa,234,,Huyện Lang Chánh,2811,3216,Xã Lâm Phú,5,281105
Thanh Hóa,234,,Huyện Lang Chánh,2811,3216,Xã Quang Hiến,6,281106
Thanh Hóa,234,,Huyện Lang Chánh,2811,3216,Xã Đồng Lương,2,281102
Thanh Hóa,234,,Huyện Ngọc Lặc,2812,1874,Thị Trấn Ngọc Lặc,1,281201
Thanh Hóa,234,,Huyện Ngọc Lặc,2812,1874,Xã Lam Sơn,6,281206
Thanh Hóa,234,,Huyện Ngọc Lặc,2812,1874,Xã Mỹ Tân,10,281210
Thanh Hóa,234,,Huyện Ngọc Lặc,2812,1874,Xã Thúy Sơn,21,281221
Thanh Hóa,234,,Huyện Ngọc Lặc,2812,1874,Xã Thạch Lập,20,281220
Thanh Hóa,234,,Huyện Ngọc Lặc,2812,1874,Xã Vân Âm,22,281222
Thanh Hóa,234,,Huyện Ngọc Lặc,2812,1874,Xã Cao Ngọc,2,281202
Thanh Hóa,234,,Huyện Ngọc Lặc,2812,1874,Xã Ngọc Khê,11,281211
Thanh Hóa,234,,Huyện Ngọc Lặc,2812,1874,Xã Quang Trung,19,281219
Thanh Hóa,234,,Huyện Ngọc Lặc,2812,1874,Xã Đồng Thịnh,4,281204
Thanh Hóa,234,,Huyện Ngọc Lặc,2812,1874,Xã Ngọc Liên,12,281212
Thanh Hóa,234,,Huyện Ngọc Lặc,2812,1874,Xã Ngọc Sơn,13,281213
Thanh Hóa,234,,Huyện Ngọc Lặc,2812,1874,Xã Lộc Thịnh,7,281207
Thanh Hóa,234,,Huyện Ngọc Lặc,2812,1874,Xã Cao Thịnh,3,281203
Thanh Hóa,234,,Huyện Ngọc Lặc,2812,1874,Xã Ngọc Trung,14,281214
Thanh Hóa,234,,Huyện Ngọc Lặc,2812,1874,Xã Phùng Giáo,17,281217
Thanh Hóa,234,,Huyện Ngọc Lặc,2812,1874,Xã Phùng Minh,18,281218
Thanh Hóa,234,,Huyện Ngọc Lặc,2812,1874,Xã Phúc Thịnh,16,281216
Thanh Hóa,234,,Huyện Ngọc Lặc,2812,1874,Xã Nguyệt Ấn,15,281215
Thanh Hóa,234,,Huyện Ngọc Lặc,2812,1874,Xã Kiên Thọ,5,281205
Thanh Hóa,234,,Huyện Ngọc Lặc,2812,1874,Xã Minh Tiến,9,281209
Thanh Hóa,234,,Huyện Ngọc Lặc,2812,1874,Xã Minh Sơn,8,281208
Thanh Hóa,234,,Huyện Cẩm Thủy,2814,3147,Thị trấn Cẩm Thủy,1,281401
Thanh Hóa,234,,Huyện Cẩm Thủy,2814,3147,Xã Phúc Do,20,281420
Thanh Hóa,234,,Huyện Cẩm Thủy,2814,3147,Xã Cẩm Thành,16,281416
Thanh Hóa,234,,Huyện Cẩm Thủy,2814,3147,Xã Cẩm Quý,11,281411
Thanh Hóa,234,,Huyện Cẩm Thủy,2814,3147,Xã Cẩm Lương,7,281407
Thanh Hóa,234,,Huyện Cẩm Thủy,2814,3147,Xã Cẩm Thạch,15,281415
Thanh Hóa,234,,Huyện Cẩm Thủy,2814,3147,Xã Cẩm Liên,5,281405
Thanh Hóa,234,,Huyện Cẩm Thủy,2814,3147,Xã Cẩm Giang,4,281404
Thanh Hóa,234,,Huyện Cẩm Thủy,2814,3147,Xã Cẩm Bình,2,281402
Thanh Hóa,234,,Huyện Cẩm Thủy,2814,3147,Xã Cẩm Tú,17,281417
Thanh Hóa,234,,Huyện Cẩm Thủy,2814,3147,Xã Cẩm Sơn,12,281412
Thanh Hóa,234,,Huyện Cẩm Thủy,2814,3147,Xã Cẩm Châu,3,281403
Thanh Hóa,234,,Huyện Cẩm Thủy,2814,3147,Xã Cẩm Tâm,13,281413
Thanh Hóa,234,,Huyện Cẩm Thủy,2814,3147,Xã Cẩm Phong,9,281409
Thanh Hóa,234,,Huyện Cẩm Thủy,2814,3147,Xã Cẩm Ngọc,8,281408
Thanh Hóa,234,,Huyện Cẩm Thủy,2814,3147,Xã Cẩm Long,6,281406
Thanh Hóa,234,,Huyện Cẩm Thủy,2814,3147,Xã Cẩm Yên,19,281419
Thanh Hóa,234,,Huyện Cẩm Thủy,2814,3147,Xã Cẩm Tân,14,281414
Thanh Hóa,234,,Huyện Cẩm Thủy,2814,3147,Xã Cẩm Phú,10,281410
Thanh Hóa,234,,Huyện Cẩm Thủy,2814,3147,Xã Cẩm Vân,18,281418
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Thị trấn Kim Tân,1,281301
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Thị trấn Vân Du,2,281302
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Xã Thạch Tân,12,281312
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Xã Thạch Lâm,8,281308
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Xã Thạch Quảng,10,281310
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Xã Thạch Tượng,13,281313
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Xã Thạch Cẩm,5,281305
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Xã Thạch Sơn,11,281311
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Xã Thạch Bình,4,281304
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Xã Thạch Định,6,281306
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Xã Thạch Đồng,7,281307
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Xã Thạch Long,9,281309
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Xã Thành Mỹ,20,281320
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Xã Thành Yên,28,281328
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Xã Thành Vinh,27,281327
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Xã Thành Minh,19,281319
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Xã Thành Công,15,281315
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Xã Thành Tân,22,281322
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Xã Thành Trực,25,281325
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Xã Thành Vân,26,281326
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Xã Thành Tâm,21,281321
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Xã Thành An,14,281314
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Xã Thành Thọ,23,281323
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Xã Thành Tiến,24,281324
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Xã Thành Long,18,281318
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Xã Thành Kim,17,281317
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Xã Thành Hưng,16,281316
Thanh Hóa,234,,Huyện Thạch Thành,2813,1880,Xã Ngọc Trạo,3,281303
Thanh Hóa,234,,Huyện Hà Trung,2821,1877,Thị trấn Hà Trung,1,282101
Thanh Hóa,234,,Huyện Hà Trung,2821,1877,Xã Hà Long,12,282112
Thanh Hóa,234,,Huyện Hà Trung,2821,1877,Xã Hà Vinh,24,282124
Thanh Hóa,234,,Huyện Hà Trung,2821,1877,Xã Hà Bắc,2,282102
Thanh Hóa,234,,Huyện Hà Trung,2821,1877,Xã Hà Vân,23,282123
Thanh Hóa,234,,Huyện Hà Trung,2821,1877,Xã Hà Yên,25,282125
Thanh Hóa,234,,Huyện Hà Trung,2821,1877,Xã Hà Thanh,20,282120
Thanh Hóa,234,,Huyện Hà Trung,2821,1877,Xã Hà Giang,7,282107
Thanh Hóa,234,,Huyện Hà Trung,2821,1877,Xã Hà Dương,6,282106
Thanh Hóa,234,,Huyện Hà Trung,2821,1877,Xã Hà Phú,16,282116
Thanh Hóa,234,,Huyện Hà Trung,2821,1877,Xã Hà Phong,15,282115
Thanh Hóa,234,,Huyện Hà Trung,2821,1877,Xã Hà Ngọc,13,282113
Thanh Hóa,234,,Huyện Hà Trung,2821,1877,Xã Hà Ninh,14,282114
Thanh Hóa,234,,Huyện Hà Trung,2821,1877,Xã Hà Lâm,10,282110
Thanh Hóa,234,,Huyện Hà Trung,2821,1877,Xã Hà Sơn,17,282117
Thanh Hóa,234,,Huyện Hà Trung,2821,1877,Xã Hà Lĩnh,11,282111
Thanh Hóa,234,,Huyện Hà Trung,2821,1877,Xã Hà Đông,5,282105
Thanh Hóa,234,,Huyện Hà Trung,2821,1877,Xã Hà Tân,18,282118
Thanh Hóa,234,,Huyện Hà Trung,2821,1877,Xã Hà Tiến,21,282121
Thanh Hóa,234,,Huyện Hà Trung,2821,1877,Xã Hà Bình,3,282103
Thanh Hóa,234,,Huyện Hà Trung,2821,1877,Xã Hà Lai,9,282109
Thanh Hóa,234,,Huyện Hà Trung,2821,1877,Xã Hà Châu,4,282104
Thanh Hóa,234,,Huyện Hà Trung,2821,1877,Xã Hà Toại,22,282122
Thanh Hóa,234,,Huyện Hà Trung,2821,1877,Xã Hà Thái,19,282119
Thanh Hóa,234,,Huyện Hà Trung,2821,1877,Xã Hà Hải,8,282108
